"Name","Time","BenchmarkName","Trial"
"unrolled",20081.0,"time_ns",9
"unrolled",23205.0,"time_ns",10
"unrolled",25436.0,"time_ns",11
"unrolled",27221.0,"time_ns",12
"unrolled",28560.0,"time_ns",13
"unrolled",31237.0,"time_ns",14
"unrolled",33022.0,"time_ns",15
"unrolled",35700.0,"time_ns",16
"unrolled",37039.0,"time_ns",17
"unrolled",49088.0,"time_ns",18
"unrolled",41501.0,"time_ns",19
"unrolled",43286.0,"time_ns",20
"unrolled",47302.0,"time_ns",21
"unrolled",48194.0,"time_ns",22
"unrolled",7.396549e6,"time_ns",23
"unrolled",55335.0,"time_ns",24
"unrolled",55781.0,"time_ns",25
"unrolled",57120.0,"time_ns",26
"unrolled",60243.0,"time_ns",27
"unrolled",60690.0,"time_ns",28
"unrolled",62475.0,"time_ns",29
"unrolled",143245.0,"time_ns",30
"unrolled",66045.0,"time_ns",31
"unrolled",69169.0,"time_ns",32
"unrolled",70507.0,"time_ns",33
"unrolled",85233.0,"time_ns",34
"unrolled",85679.0,"time_ns",35
"unrolled",88357.0,"time_ns",36
"unrolled",81217.0,"time_ns",37
"unrolled",83002.0,"time_ns",38
"unrolled",83449.0,"time_ns",39
"unrolled",87018.0,"time_ns",40
"unrolled",87018.0,"time_ns",41
"unrolled",89250.0,"time_ns",42
"unrolled",91481.0,"time_ns",43
"unrolled",95050.0,"time_ns",44
"unrolled",96389.0,"time_ns",45
"unrolled",97728.0,"time_ns",46
"unrolled",100852.0,"time_ns",47
"unrolled",102191.0,"time_ns",48
"unrolled",103976.0,"time_ns",49
"unrolled",107991.0,"time_ns",50
"unrolled",107099.0,"time_ns",51
"unrolled",207059.0,"time_ns",52
"unrolled",112901.0,"time_ns",53
"unrolled",115578.0,"time_ns",54
"unrolled",116471.0,"time_ns",55
"unrolled",117363.0,"time_ns",56
"unrolled",122272.0,"time_ns",57
"unrolled",123610.0,"time_ns",58
"unrolled",124949.0,"time_ns",59
"unrolled",127627.0,"time_ns",60
"unrolled",127627.0,"time_ns",61
"unrolled",131197.0,"time_ns",62
"unrolled",132089.0,"time_ns",63
"unrolled",134321.0,"time_ns",64
"unrolled",136998.0,"time_ns",65
"unrolled",139229.0,"time_ns",66
"unrolled",141907.0,"time_ns",67
"unrolled",142799.0,"time_ns",68
"unrolled",145476.0,"time_ns",69
"unrolled",145923.0,"time_ns",70
"unrolled",149493.0,"time_ns",71
"unrolled",151724.0,"time_ns",72
"unrolled",152170.0,"time_ns",73
"unrolled",153955.0,"time_ns",74
"unrolled",155294.0,"time_ns",75
"unrolled",159310.0,"time_ns",76
"unrolled",159757.0,"time_ns",77
"unrolled",162434.0,"time_ns",78
"unrolled",164219.0,"time_ns",79
"unrolled",166450.0,"time_ns",80
"unrolled",168682.0,"time_ns",81
"unrolled",170466.0,"time_ns",82
"unrolled",171359.0,"time_ns",83
"unrolled",174929.0,"time_ns",84
"unrolled",176268.0,"time_ns",85
"unrolled",178945.0,"time_ns",86
"unrolled",178053.0,"time_ns",87
"unrolled",182069.0,"time_ns",88
"unrolled",186977.0,"time_ns",89
"unrolled",191440.0,"time_ns",90
"unrolled",190548.0,"time_ns",91
"unrolled",192333.0,"time_ns",92
"unrolled",211075.0,"time_ns",93
"unrolled",196796.0,"time_ns",94
"unrolled",198134.0,"time_ns",95
"unrolled",199918.0,"time_ns",96
"unrolled",200811.0,"time_ns",97
"unrolled",203043.0,"time_ns",98
"unrolled",207059.0,"time_ns",99
"unrolled",206166.0,"time_ns",100
"unrolled",0.0,"gc_time_ns",1
"unrolled",0.0,"gc_time_ns",2
"unrolled",0.0,"gc_time_ns",3
"unrolled",0.0,"gc_time_ns",4
"unrolled",0.0,"gc_time_ns",5
"unrolled",0.0,"gc_time_ns",6
"unrolled",0.0,"gc_time_ns",7
"unrolled",0.0,"gc_time_ns",8
"unrolled",0.0,"gc_time_ns",9
"unrolled",0.0,"gc_time_ns",10
"unrolled",0.0,"gc_time_ns",11
"unrolled",0.0,"gc_time_ns",12
"unrolled",0.0,"gc_time_ns",13
"unrolled",0.0,"gc_time_ns",14
"unrolled",0.0,"gc_time_ns",15
"unrolled",0.0,"gc_time_ns",16
"unrolled",0.0,"gc_time_ns",17
"unrolled",0.0,"gc_time_ns",18
"unrolled",0.0,"gc_time_ns",19
"unrolled",0.0,"gc_time_ns",20
